/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_42_877.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_42_877.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_42_877.jpg,0,0,0,8.661637E-07
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_42_962.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_42_962.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_42_962.jpg,0,0,0,1.172855E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_054.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_054.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_054.jpg,0,0,0,4.619727E-07
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_135.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_135.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_135.jpg,0,0,0,2.575769E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_225.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_225.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_225.jpg,0,0,0,7.900932E-07
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_309.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_309.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_309.jpg,0,0,0,1.511681E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_391.jpg,0,0,0,2.040682E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_483.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_483.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_483.jpg,0,0,0,5.032548E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_564.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_564.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_564.jpg,0,0,0,9.288736E-07
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_653.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_653.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_653.jpg,0,0,0,1.057296E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_741.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_741.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_741.jpg,0,0,0,6.029089E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_825.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_825.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_825.jpg,0,0,0,6.560954E-06
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_917.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_917.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_917.jpg,0,0,0,2.062329E-07
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_43_991.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_43_991.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_43_991.jpg,0,0.222177,0,0.1414955
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_072.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_072.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_072.jpg,0,0.4433699,0,0.3855046
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_156.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_156.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_156.jpg,0,0.6998277,0,1.094515
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_243.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_243.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_243.jpg,0,0.9582896,0,1.953697
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_322.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_322.jpg,0,1,0,2.898052
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_415.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_415.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_415.jpg,0,1,0,4.074974
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_505.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_505.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_505.jpg,0,1,0,5.00801
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_588.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_588.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_588.jpg,0,1,0,5.933672
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_678.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_678.jpg,0,1,0,7.080693
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_765.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_765.jpg,0,1,0,7.990281
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_848.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_848.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_848.jpg,0,1,0,9.117325
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_44_942.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_44_942.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_44_942.jpg,0,1,0,10.01102
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_45_018.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_45_018.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_45_018.jpg,0,1,0,10.89767
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_45_100.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_45_100.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_45_100.jpg,-0.15,0.752902,0,11.49516
/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/center_2021_06_11_21_00_45_199.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/left_2021_06_11_21_00_45_199.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/IMG/right_2021_06_11_21_00_45_199.jpg,-0.4,0.4759157,0,12.00077
